id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedBy,timestamp,when,,
2083,BTC,04-hs,31,1,BTC,1,04-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,253b9a7492354e8a690e5c29d7e0b793,Tested,time-series-BTC-04-hs-0000002083,parameters-0000002083,1,2022-04-20T19:38:09.217Z,3,1650456000000,1650470399999,41261.73,3,41292.234,40272.688,40912.742,636.367,1.54,291,4.85,0.08,end-debug / Laptop-Lenovo-01,1650483784679,00:00:00 HH:MM:SS ago,,
2216,BTC,04-hs,31,1,BTC,1,04-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,e5439771115e6822d241e998aab697a4,Tested,time-series-BTC-04-hs-0000002216,parameters-0000002216,1,2022-04-20T20:20:03.289Z,3,1650470400000,1650484799999,41193.89,3,41204.95,40326.332,41000.27,633.74,1.54,329,5.48,0.09,p-pl / note2,1650486334527,00:08:14 HH:MM:SS ago,,
385,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,ac114e0896c8a8b9fa124500de82cd24,Tested,time-series-BTC-01-hs-0000000385,parameters-0000000385,1,2022-04-19T00:17:15.076Z,3,1650322800000,1650326399999,40801.13,3,41864.125,41109.76,41342.105,647.477,1.55,891,14.85,0.25,caoHenriques / caoH_2,1650328335081,00:02:50 HH:MM:SS ago,,
1105,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,a8bc16a0795bd01d7a17d5f0efcea7a7,Tested,time-series-BTC-02-hs-0000001105,parameters-0000001105,1,2022-04-19T22:55:11.272Z,3,1650398400000,1650405599999,41313.07,3,42016.7,41606.24,41848.184,652.963,1.55,756,12.6,0.21,Luis-Fernando-Molina / Laptop-Lenovo-01,1650409679859,00:00:00 HH:MM:SS ago,,
1140,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,e1db5298b689a85c7e9e86677d26d37c,Tested,time-series-BTC-02-hs-0000001140,parameters-0000001140,1,2022-04-19T23:39:16.490Z,3,1650398400000,1650405599999,41313.07,3,40782.688,40795.22,40785.086,631.463,1.55,740,12.32,0.21,p-pl / note3,1650412300129,21:26:09 HH:MM:SS ago,,
1158,BTC,02-hs,31,1,BTC,1,02-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,fb30a2cd40d97a8526e355aa64453eb4,Tested,time-series-BTC-02-hs-0000001158,parameters-0000001158,1,2022-04-20T00:29:42.377Z,3,1650405600000,1650412799999,41493.18,3,41104.477,40728.395,40783.99,638.246,1.55,626,10.43,0.17,p-pl / note3,1650415251572,00:52:41 HH:MM:SS ago,,
1186,BTC,02-hs,31,1,BTC,1,02-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,3b63a05f1cbd7b64fec0468dd4ec6667,Tested,time-series-BTC-02-hs-0000001186,parameters-0000001186,1,2022-04-20T01:36:34.843Z,3,1650405600000,1650412799999,41493.18,3,42308.63,41680.094,42142.59,655.821,1.55,594,9.89,0.16,p-pl / note1,1650419332015,00:44:19 HH:MM:SS ago,,
1259,BTC,02-hs,31,1,BTC,1,02-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,53ce4ea99139588b51265c46e7bfcaef,Tested,time-series-BTC-02-hs-0000001259,parameters-0000001259,1,2022-04-20T02:27:13.807Z,3,1650412800000,1650419999999,41351.39,3,42096.742,41474.973,41989.363,652.579,1.55,438,7.31,0.12,p-pl / note3,1650422075516,00:42:54 HH:MM:SS ago,,
1293,BTC,02-hs,31,1,BTC,1,02-hs,7,15,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,a6620be34e13a8711f3aafc9b9811da6,Tested,time-series-BTC-02-hs-0000001293,parameters-0000001293,1,2022-04-20T03:18:26.617Z,3,1650412800000,1650419999999,41351.39,3,40969.566,40573.664,40609.625,636.462,1.55,767,12.78,0.21,NAmorim / TestLaptop,1650425598476,00:31:08 HH:MM:SS ago,,
1318,BTC,02-hs,31,1,BTC,1,02-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,a594034356d6a470267f4b02cc6ce6e5,Tested,time-series-BTC-02-hs-0000001318,parameters-0000001318,1,2022-04-20T04:04:37.157Z,3,1650420000000,1650427199999,41386.14,3,41826.348,41866.715,41789.777,647.451,1.55,867,14.45,0.24,p-pl / note2,1650428424009,01:09:17 HH:MM:SS ago,,
1472,BTC,03-hs,31,1,BTC,1,03-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,f8d8be14c4c0cd6a3e0267d74e0c8dc2,Tested,time-series-BTC-03-hs-0000001472,parameters-0000001472,1,2022-04-20T13:51:05.917Z,3,1650445200000,1650455999999,42090,3,42647.668,42329.91,42482.094,662.728,1.55,138,2.3,0.04,p-pl / note2,1650462805933,00:05:47 HH:MM:SS ago,,
2193,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,07cbb80ce077fe4d382e94ba2c05fdec,Tested,time-series-BTC-04-hs-0000002193,parameters-0000002193,1,2022-04-20T20:10:39.357Z,3,1650470400000,1650484799999,41193.89,3,41904.29,41150.883,41529.617,648.937,1.55,113,1.88,0.03,theblockchainarborist / theblockchainarborist,1650485554755,00:06:30 HH:MM:SS ago,,
2202,BTC,04-hs,31,1,BTC,1,04-hs,6,10,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,b2c1542de8b6862837ad00af0b13f718,Tested,time-series-BTC-04-hs-0000002202,parameters-0000002202,1,2022-04-20T20:14:08.644Z,3,1650470400000,1650484799999,41193.89,3,42049.504,41159.582,41607.887,652.805,1.55,386,6.44,0.11,caoHenriques / caoH_1,1650486037170,00:09:21 HH:MM:SS ago,,
2313,BTC,04-hs,31,1,BTC,1,04-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ef87bb912fb0a18fa98f6f41a3216765,Tested,time-series-BTC-04-hs-0000002313,parameters-0000002313,1,2022-04-20T21:13:47.084Z,3,1650470400000,1650484799999,41193.89,3,41782.2,40633.438,41447.727,646.192,1.55,44,0.73,0.01,p-pl / note3,1650489272553,00:01:19 HH:MM:SS ago,,
2350,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,b04f8c49a302a069a30918c03e003d1a,Tested,time-series-BTC-04-hs-0000002350,parameters-0000002350,1,2022-04-20T21:27:37.324Z,3,1650470400000,1650484799999,41193.89,3,41978.707,41014.723,41589.72,651.145,1.55,150,2.5,0.04,theblockchainarborist / theblockchainarborist,1650490209852,00:02:59 HH:MM:SS ago,,
406,BTC,01-hs,31,1,BTC,1,01-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,74ade0d8e614cac934b39597bb843b6d,Tested,time-series-BTC-01-hs-0000000406,parameters-0000000406,1,2022-04-19T00:53:24.499Z,3,1650322800000,1650326399999,40801.13,3,41393.547,40562.227,41836.34,644.441,1.56,539,8.98,0.15,p-pl / note1,1650330148132,00:30:18 HH:MM:SS ago,,
415,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,e6a57675f2198d968ffee9904a1fd1b1,Tested,time-series-BTC-01-hs-0000000415,parameters-0000000415,1,2022-04-19T01:10:02.656Z,3,1650326400000,1650329999999,40880.79,3,41751.71,41479.55,41676.453,651.04,1.56,1170,19.51,0.33,p-pl / note2,1650331779048,10:00:30 HH:MM:SS ago,,
548,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,89f8a8f4afe495815e9d8b0f0fdd8ef1,Tested,time-series-BTC-01-hs-0000000548,parameters-0000000548,1,2022-04-19T07:11:22.544Z,3,1650348000000,1650351599999,40711.6,3,41285.348,40921.19,41798.66,644.527,1.56,832,13.86,0.23,p-pl / note3,1650353119627,03:18:21 HH:MM:SS ago,,
575,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,e0961d94c16bc73ee9feaffd4fb5399b,Tested,time-series-BTC-01-hs-0000000575,parameters-0000000575,1,2022-04-19T08:34:13.878Z,3,1650351600000,1650355199999,40683.14,3,41114.895,40677.133,41786.484,641.13,1.56,631,10.52,0.18,p-pl / note3,1650357890901,00:17:19 HH:MM:SS ago,,
700,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,10a7f2d1ab9f07948817c31c20a44523,Tested,time-series-BTC-01-hs-0000000700,parameters-0000000700,1,2022-04-19T14:40:15.215Z,3,1650373200000,1650376799999,41451.52,3,40976.055,40370.793,40616.105,641.169,1.56,179,2.98,0.05,p-pl / note3,1650379398836,00:05:57 HH:MM:SS ago,,
1116,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,4d4f5fe6b7a2d3c5e21b4a9e8e656918,Tested,time-series-BTC-02-hs-0000001116,parameters-0000001116,1,2022-04-19T23:05:28.756Z,3,1650398400000,1650405599999,41313.07,3,41011.453,40449.47,40605.656,639.703,1.56,298,4.97,0.08,p-pl / note2,1650409833452,00:21:48 HH:MM:SS ago,,
1721,BTC,03-hs,31,1,BTC,1,03-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,3d8ec109d0fc44f9942fc1ce436b2911,Tested,time-series-BTC-03-hs-0000001721,parameters-0000001721,1,2022-04-20T16:21:55.246Z,3,1650456000000,1650466799999,41549.13,3,42247.7,41458.82,41872.055,659.88,1.56,992,16.54,0.28,NAmorim / TestLaptop,1650472710705,00:24:57 HH:MM:SS ago,,
1790,BTC,03-hs,31,1,BTC,1,03-hs,10,15,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,255f99d2a4851410b9dd10492bdeb4fa,Tested,time-series-BTC-03-hs-0000001790,parameters-0000001790,1,2022-04-20T16:43:02.137Z,3,1650456000000,1650466799999,41549.13,3,42131.266,41568.95,42108.188,658.648,1.56,779,12.99,0.22,caoHenriques / caoH_1,1650473764930,00:00:00 HH:MM:SS ago,,
2228,BTC,04-hs,31,1,BTC,1,04-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,828f2e7a7ba626ebd0f163f855d4290d,Tested,time-series-BTC-04-hs-0000002228,parameters-0000002228,1,2022-04-20T20:30:47.388Z,3,1650470400000,1650484799999,41193.89,3,42019.945,41159.348,41659.254,653.471,1.56,328,5.47,0.09,p-pl / note1,1650486978329,00:25:11 HH:MM:SS ago,,
2416,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,47126eb998bdccc61c9cf1131f5591df,Tested,time-series-BTC-04-hs-0000002416,parameters-0000002416,1,2022-04-20T22:37:11.182Z,3,1650470400000,1650484799999,41193.89,3,41932.016,41162.094,41680.04,653.284,1.56,465,7.74,0.13,p-pl / note2,1650494704445,00:13:56 HH:MM:SS ago,,
2442,BTC,04-hs,31,1,BTC,1,04-hs,6,15,1,3,80,6,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,052b5fb355a98326aa802a21328f9f0d,Tested,time-series-BTC-04-hs-0000002442,parameters-0000002442,1,2022-04-20T23:29:54.316Z,3,1650470400000,1650484799999,41193.89,3,41999.34,41132.36,41686.89,654.793,1.56,570,9.5,0.16,p-pl / note3,1650497971090,00:09:10 HH:MM:SS ago,,
302,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,3eab3c14aabee03365b1ac110383976f,Tested,time-series-BTC-01-hs-0000000302,parameters-0000000302,1,2022-04-18T23:12:02.711Z,3,1650319200000,1650322799999,40923.74,3,41581.863,41267.113,41644.426,651.014,1.57,172,2.86,0.05,caoHenriques / caoH_3,1650323700694,00:01:14 HH:MM:SS ago,,
560,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,c32be40c0185317452f1d86060035faa,Tested,time-series-BTC-01-hs-0000000560,parameters-0000000560,1,2022-04-19T07:48:04.404Z,3,1650348000000,1650351599999,40711.6,3,41446.402,40790.69,41764.83,648.692,1.57,628,10.46,0.17,p-pl / note3,1650355117253,00:20:27 HH:MM:SS ago,,
567,BTC,01-hs,31,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,ac1b54b7b05165e893c6c962e4bb2a66,Tested,time-series-BTC-01-hs-0000000567,parameters-0000000567,1,2022-04-19T08:12:38.766Z,3,1650351600000,1650355199999,40683.14,3,40174.586,39772.242,41073.27,629.171,1.57,634,10.57,0.18,p-pl / note3,1650356599241,03:27:09 HH:MM:SS ago,,
723,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,b8f9dc965775726a05be984f5a0c6401,Tested,time-series-BTC-01-hs-0000000723,parameters-0000000723,1,2022-04-19T15:15:19.659Z,3,1650376800000,1650380399999,41565.91,3,42201.84,41437.33,42667.086,661.033,1.57,1646,27.43,0.46,NAmorim / TestLaptop,1650382970906,02:13:52 HH:MM:SS ago,,
1157,BTC,02-hs,31,1,BTC,1,02-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,9e9c6303ebe89dadeb017276e9cb9aaf,Tested,time-series-BTC-02-hs-0000001157,parameters-0000001157,1,2022-04-20T00:28:33.076Z,3,1650405600000,1650412799999,41493.18,3,40776.973,40843.844,41104.344,639.103,1.57,636,10.6,0.18,p-pl / note1,1650415250503,00:52:42 HH:MM:SS ago,,
1159,BTC,02-hs,31,1,BTC,1,02-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,f629cb4239db2c7a66e060b32863fcfa,Tested,time-series-BTC-02-hs-0000001159,parameters-0000001159,1,2022-04-20T00:30:53.965Z,3,1650405600000,1650412799999,41493.18,3,42243.117,41860.21,42058.805,662.655,1.57,601,10.02,0.17,p-pl / note2,1650415258808,00:52:34 HH:MM:SS ago,,
1311,BTC,02-hs,31,1,BTC,1,02-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,9c7deef3f36741e81b2f936cb8856b9e,Tested,time-series-BTC-02-hs-0000001311,parameters-0000001311,1,2022-04-20T03:45:08.449Z,3,1650412800000,1650419999999,41351.39,3,40821.773,40605.375,40840.17,641.668,1.57,751,12.52,0.21,p-pl / note3,1650427108603,00:21:25 HH:MM:SS ago,,
1325,BTC,02-hs,31,1,BTC,1,02-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,8f786375146c1eb2ca684eaf24e3c996,Tested,time-series-BTC-02-hs-0000001325,parameters-0000001325,1,2022-04-20T04:19:24.719Z,3,1650420000000,1650427199999,41386.14,3,40718.117,40751.727,40848.875,638.221,1.57,2075,34.58,0.58,Luis-Fernando-Molina / Laptop-Lenovo-01,1650430444129,00:00:00 HH:MM:SS ago,,
1751,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,77f537ae5cce0f7db8893305ea1daa44,Tested,time-series-BTC-03-hs-0000001751,parameters-0000001751,1,2022-04-20T16:35:13.411Z,3,1650456000000,1650466799999,41549.13,3,42417.28,41766.42,42030.082,664.614,1.57,38,0.64,0.01,theblockchainarborist / theblockchainarborist,1650472555232,00:01:44 HH:MM:SS ago,,
1865,BTC,03-hs,31,1,BTC,1,03-hs,10,15,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,ON,ON,OFF,OFF,77666604d8588911b339d29b967c5c6a,Tested,time-series-BTC-03-hs-0000001865,parameters-0000001865,1,2022-04-20T17:42:14.630Z,3,1650456000000,1650466799999,41549.13,3,42156.6,41726.312,41911.645,661.161,1.57,1083,18.05,0.3,end-debug / Laptop-Lenovo-01,1650477625449,00:27:18 HH:MM:SS ago,,
1987,BTC,04-hs,31,1,BTC,1,04-hs,9,5,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,72e8b110026929df86cb3fa35c6e9cfc,Tested,time-series-BTC-04-hs-0000001987,parameters-0000001987,1,2022-04-20T18:59:45.298Z,3,1650456000000,1650470399999,41261.73,3,41793.55,41317.273,41755.156,654.67,1.57,65,1.08,0.02,theblockchainarborist / theblockchainarborist,1650481252722,00:02:29 HH:MM:SS ago,,
1991,BTC,04-hs,31,1,BTC,1,04-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,4f1108facf190564ce8406b34230a1f4,Tested,time-series-BTC-04-hs-0000001991,parameters-0000001991,1,2022-04-20T18:59:53.528Z,3,1650456000000,1650470399999,41261.73,3,41265.746,40382.94,41018.688,649.135,1.57,89,1.48,0.02,p-pl / note3,1650481283902,00:03:26 HH:MM:SS ago,,
2024,BTC,04-hs,31,1,BTC,1,04-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,81e0f01f58be2b2376181640d36a17f2,Tested,time-series-BTC-04-hs-0000002024,parameters-0000002024,1,2022-04-20T19:08:47.565Z,3,1650456000000,1650470399999,41261.73,3,41257.754,40360.44,40915.04,645.782,1.57,152,2.54,0.04,end-debug / Laptop-Lenovo-01,1650481884289,00:06:07 HH:MM:SS ago,,
2126,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,2e2339b4076628e15bb5b1dfb8c737d2,Tested,time-series-BTC-04-hs-0000002126,parameters-0000002126,1,2022-04-20T19:47:46.375Z,3,1650456000000,1650470399999,41261.73,3,41996.387,41485.312,41529.668,657.57,1.57,31,0.52,0.01,p-pl / note2,1650484099087,00:01:38 HH:MM:SS ago,,
2297,BTC,04-hs,31,1,BTC,1,04-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,70bbdc3641c1e97359a42b9b516ba894,Tested,time-series-BTC-04-hs-0000002297,parameters-0000002297,1,2022-04-20T21:11:07.651Z,3,1650470400000,1650484799999,41193.89,3,41436.973,40982.957,41401.91,651.513,1.57,33,0.55,0.01,theblockchainarborist / theblockchainarborist,1650489103524,00:01:00 HH:MM:SS ago,,
2338,BTC,04-hs,31,1,BTC,1,04-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,65e4c66d4e3ebd9da75c333e45c7878b,Tested,time-series-BTC-04-hs-0000002338,parameters-0000002338,1,2022-04-20T21:20:12.825Z,3,1650470400000,1650484799999,41193.89,3,41726.54,41075.35,41461.07,656.743,1.57,227,3.79,0.06,p-pl / note1,1650489842364,00:07:53 HH:MM:SS ago,,
2441,BTC,04-hs,31,1,BTC,1,04-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,1a19c35b0f0660bfa98d6770f8142bd8,Tested,time-series-BTC-04-hs-0000002441,parameters-0000002441,1,2022-04-20T23:29:42.440Z,3,1650470400000,1650484799999,41193.89,3,41248.316,40371.047,40996.72,646.942,1.57,569,9.49,0.16,p-pl / note2,1650497964159,00:07:19 HH:MM:SS ago,,
672,BTC,01-hs,31,1,BTC,1,01-hs,7,15,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,318c92e25c98d0e67b2819c26341579d,Tested,time-series-BTC-01-hs-0000000672,parameters-0000000672,1,2022-04-19T14:20:01.084Z,3,1650373200000,1650376799999,41451.52,3,40945.055,40350.27,40966.15,646.121,1.58,433,7.21,0.12,caoHenriques / caoH_1,1650378439515,02:52:51 HH:MM:SS ago,,
689,BTC,01-hs,31,1,BTC,1,01-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,3e42f355d9676fe4dee8cbeb6eeac8bc,Tested,time-series-BTC-01-hs-0000000689,parameters-0000000689,1,2022-04-19T14:33:44.481Z,3,1650373200000,1650376799999,41451.52,3,40876.043,40241.176,41075.613,645.76,1.58,179,2.98,0.05,p-pl / note3,1650379008474,00:12:32 HH:MM:SS ago,,
