id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_BOLLINGER-BANDS_BOLLINGERBAND_DEVIATION,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_MOVINGAVERAGE,BOLLINGER_BOLLINGER-BANDS_PERCENTAGE-BANDWIDTH_PERCENTAGEBANDWIDTH_BANDWIDTH,parametersHash,status,assignedTo,assignedTimestamp,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,testedByInstance,testedByProfile
2536,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,80032f526df28a728b175d9969770ec5,Tested,DJ05GaZ / PowerEdge-R720-6,1651556102243,time-series-BTC-01-hs-0000002536,parameters-0000002536,1,2022-05-03T05:35:02.243Z,3,1651550400000,1651553999999,38501.06,3,38312.316,37891.023,38097.727,389.226,1.02,1340,22.33,0.37,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
2606,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,eb35e177ec09cf7bfbd7603f3824b23e,Tested,DJ05GaZ / PowerEdge-R720-7,1651563426933,time-series-BTC-01-hs-0000002606,parameters-0000002606,1,2022-05-03T07:37:06.934Z,3,1651557600000,1651561199999,38470.79,3,38726.44,38355.438,38599.58,395.934,1.02,2799,46.65,0.78,DJ05GaZ / PowerEdge-R720-7,DJ05GaZ
2617,BTC,01-hs,35,1,BTC,1,01-hs,13,10,1,3,80,13,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,ON,5bebab24bf8fa7adb839491da125ca30,Tested,DJ05GaZ / PowerEdge-R720-8,1651565341255,time-series-BTC-01-hs-0000002617,parameters-0000002617,1,2022-05-03T08:09:01.255Z,3,1651561200000,1651564799999,38559.99,3,39115.56,39018.008,39257.156,397.059,1.02,2770,46.17,0.77,DJ05GaZ / PowerEdge-R720-8,DJ05GaZ
2631,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,ON,549251200e5ea12d5ba9322be87beb7f,Tested,DJ05GaZ / PowerEdge-R720-7,1651566264404,time-series-BTC-01-hs-0000002631,parameters-0000002631,1,2022-05-03T08:24:24.405Z,3,1651561200000,1651564799999,38559.99,3,37669.31,37590.887,37387.63,386.094,1.02,2721,45.35,0.76,DJ05GaZ / PowerEdge-R720-7,DJ05GaZ
2638,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,bb2d4720033d1eb445a51ba7644d7ded,Tested,p-pl / note2,1651567851562,time-series-BTC-01-hs-0000002638,parameters-0000002638,1,2022-05-03T08:50:51.563Z,3,1651561200000,1651564799999,38559.99,3,38818.434,38294.605,38652.043,394.73,1.02,1830,30.5,0.51,p-pl / note2,p-pl
2655,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,b7536cd01ec9aa3a92c5ce59125d708f,Tested,theblockchainarborist / theblockchainarborist,1651570744689,time-series-BTC-01-hs-0000002655,parameters-0000002655,1,2022-05-03T09:39:04.690Z,3,1651564800000,1651568399999,38530.01,3,39054.47,38717.74,38793.363,396.672,1.02,1566,26.09,0.43,theblockchainarborist / theblockchainarborist,theblockchainarborist
2908,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,27d0fa0ff8279ebcf0d2423bdcb1135a,Tested,DJ05GaZ / PowerEdge-R720-9,1651607892548,time-series-BTC-01-hs-0000002908,parameters-0000002908,1,2022-05-03T19:58:12.549Z,3,1651600800000,1651604399999,37763.78,3,37456.883,37454.12,37909.043,381.639,1.02,2895,48.25,0.8,DJ05GaZ / PowerEdge-R720-9,DJ05GaZ
2977,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,ON,ON,e9a2958909803b89bfd26581efe5d674,Tested,DJ05GaZ / PowerEdge-R720-5,1651618251443,time-series-BTC-01-hs-0000002977,parameters-0000002977,1,2022-05-03T22:50:51.444Z,3,1651611600000,1651615199999,37795.58,3,38446.824,37949.434,38321.297,391.006,1.02,2739,45.66,0.76,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
2979,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,dfd136725edaa44172014c5157b2e250,Tested,p-pl / note3,1651618467047,time-series-BTC-01-hs-0000002979,parameters-0000002979,1,2022-05-03T22:54:27.047Z,3,1651611600000,1651615199999,37795.58,3,38547.13,38088.09,38431.918,392.277,1.02,1800,30.01,0.5,p-pl / note3,p-pl
2988,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,3edd65f6e521e9acb9029a774d8bfbae,Tested,p-pl / note2,1651619407396,time-series-BTC-01-hs-0000002988,parameters-0000002988,1,2022-05-03T23:10:07.397Z,3,1651615200000,1651618799999,37739.69,3,35921.66,35693.973,35640.258,366.404,1.02,2004,33.4,0.56,p-pl / note2,p-pl
3015,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,ON,a0b22015b1619d3b71a412f0ecc13702,Tested,DJ05GaZ / PowerEdge-R720-6,1651624162427,time-series-BTC-01-hs-0000003015,parameters-0000003015,1,2022-05-04T00:29:22.427Z,3,1651615200000,1651618799999,37739.69,3,38095.15,37698.566,38072.3,389.071,1.02,2718,45.3,0.75,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
3021,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,0b75d510ad44ed0fdb937719115e7950,Tested,p-pl / note2,1651625559494,time-series-BTC-01-hs-0000003021,parameters-0000003021,1,2022-05-04T00:52:39.494Z,3,1651615200000,1651618799999,37739.69,3,38261.4,37685.47,38009.62,388.716,1.02,1791,29.84,0.5,p-pl / note2,p-pl
3042,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,e6cffea24e8c1c265a0468482f104847,Tested,NicN11 / test-laptop-deb-legi-01,1651628740727,time-series-BTC-01-hs-0000003042,parameters-0000003042,1,2022-05-04T01:45:40.728Z,3,1651618800000,1651622399999,37728.95,3,38119.86,37880.47,38279.26,387.493,1.02,2009,33.48,0.56,NicN11 / test-laptop-deb-legi-01,NicN11
3143,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,ON,da81b772ad1dbfdbb51da3e6e6da0309,Tested,p-pl / note2,1651642390955,time-series-BTC-01-hs-0000003143,parameters-0000003143,1,2022-05-04T05:33:10.956Z,3,1651633200000,1651636799999,38013.62,3,38425.2,38197.85,38308.305,390.154,1.02,1357,22.62,0.38,p-pl / note2,p-pl
3209,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,ON,ON,ON,93a24c337b52b4886d8849a6dba72769,Tested,NicN11 / test-laptop-deb-legi-01,1651651655391,time-series-BTC-01-hs-0000003209,parameters-0000003209,1,2022-05-04T08:07:35.392Z,3,1651644000000,1651647599999,38409.2,3,39200.14,38538.902,38862.52,399.291,1.02,1959,32.65,0.54,NicN11 / test-laptop-deb-legi-01,NicN11
3358,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,2267a45185888b502e427bc584b24800,Tested,NicN11 / test-laptop-deb-legi-02,1651672920055,time-series-BTC-01-hs-0000003358,parameters-0000003358,1,2022-05-04T14:02:00.055Z,3,1651665600000,1651669199999,38964.28,3,39157.03,39133.285,39098.637,400.677,1.02,1973,32.89,0.55,NicN11 / test-laptop-deb-legi-02,NicN11
3453,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,881d62d3190c57c8dd04b1825193ef0f,Tested,DJ05GaZ / PowerEdge-R720-4,1651687643555,time-series-BTC-01-hs-0000003453,parameters-0000003453,1,2022-05-04T18:07:23.555Z,3,1651683600000,1651687199999,38985.3,3,39782.176,39006.12,39273.902,405.511,1.02,2773,46.22,0.77,DJ05GaZ / PowerEdge-R720-4,DJ05GaZ
3508,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,ON,OFF,OFF,00f3a06b614978177bd9b5b00bda9992,Tested,p-pl / note3,1651696727255,time-series-BTC-01-hs-0000003508,parameters-0000003508,1,2022-05-04T20:38:47.256Z,3,1651687200000,1651690799999,39617.08,3,40400.668,39662.508,40015.742,411.459,1.02,1195,19.92,0.33,p-pl / note3,p-pl
3515,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,ON,6c0a51330aa506988076d6edc67764c7,Tested,p-pl / note2,1651697862406,time-series-BTC-01-hs-0000003515,parameters-0000003515,1,2022-05-04T20:57:42.406Z,3,1651687200000,1651690799999,39617.08,3,40093.41,39516.258,39905.86,407.947,1.02,1193,19.88,0.33,p-pl / note2,p-pl
3936,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,d64a6cf0b63330e34ef3a31e124587d8,Tested,theblockchainarborist / M93P-1,1651863907548,time-series-BTC-01-hs-0000003936,parameters-0000003936,1,2022-05-06T06:15:58.383Z,3,1651856400000,1651859999999,35896.43,3,35788.35,35794.863,36004.598,366.564,1.02,6197,103.28,1.72,theblockchainarborist / M93P-1,theblockchainarborist
3956,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,bb53eba888c37e4ba0676cfe1a126555,Tested,caoHenriques / caoH_3,1651823697881,time-series-BTC-01-hs-0000003956,parameters-0000003956,1,2022-05-06T07:54:57.881Z,3,1651816800000,1651820399999,36409.12,3,36506.77,36022.418,36400.477,370.668,1.02,4694,78.24,1.3,caoHenriques / caoH_3,caoHenriques
4010,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,4bbe768ce1b2bd9e0046d4fb1faa1285,Tested,p-pl / note1,1651847486887,time-series-BTC-01-hs-0000004010,parameters-0000004010,1,2022-05-06T14:31:26.888Z,3,1651842000000,1651845599999,35747.51,3,35616.062,33340.777,33766.22,362.386,1.02,2160,36.01,0.6,p-pl / note1,p-pl
4074,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,ON,ON,OFF,fc05ad72444c11259463ad8192e14262,Tested,DJ05GaZ / PowerEdge-R720-7,1651874913306,time-series-BTC-01-hs-0000004074,parameters-0000004074,1,2022-05-06T22:08:33.307Z,3,1651870800000,1651874399999,35959.47,3,35113.293,33218.645,33865.492,358.539,1.02,5540,92.33,1.54,DJ05GaZ / PowerEdge-R720-7,DJ05GaZ
4080,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,e950f52d5e33092960ab6bf45a0c9f57,Tested,DJ05GaZ / Elite-Desk-3,1651875115391,time-series-BTC-01-hs-0000004080,parameters-0000004080,1,2022-05-06T22:11:55.391Z,3,1651870800000,1651874399999,35959.47,3,38481.723,30267.537,37404.36,393.247,1.02,3451,57.51,0.96,DJ05GaZ / Elite-Desk-3,DJ05GaZ
4130,BTC,01-hs,35,1,BTC,1,01-hs,12,10,1,3,80,12,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,ON,ON,OFF,36d284473a7c8fbe98cc7bf80995cf2a,Tested,DJ05GaZ / PowerEdge-R720-3,1651886517582,time-series-BTC-01-hs-0000004130,parameters-0000004130,1,2022-05-07T01:21:57.583Z,3,1651881600000,1651885199999,35995.93,3,35596.312,34471.336,35069.54,364.402,1.02,5636,93.93,1.57,DJ05GaZ / PowerEdge-R720-3,DJ05GaZ
4211,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,ON,63ccfd42f6a5c3565c9c618d3675be40,Tested,theblockchainarborist / M93P-4,1651902772377,time-series-BTC-01-hs-0000004211,parameters-0000004211,1,2022-05-07T05:52:52.378Z,3,1651896000000,1651899599999,35746.63,3,38957.145,37119.434,37843.023,398.33,1.02,6514,108.56,1.81,theblockchainarborist / M93P-4,theblockchainarborist
4266,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,ON,ON,OFF,99b1d184d5217474439b12fcf269f554,Tested,theblockchainarborist / Ryzen9.5,1651911784346,time-series-BTC-01-hs-0000004266,parameters-0000004266,1,2022-05-07T08:23:04.347Z,3,1651903200000,1651906799999,35806.27,3,33113.812,32159.633,32574.768,336.74,1.02,3860,64.33,1.07,theblockchainarborist / Ryzen9.5,theblockchainarborist
4280,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,5f6a15e37d41d8fa326e95be63b2a3a5,Tested,DJ05GaZ / PowerEdge-R720-2,1651914448668,time-series-BTC-01-hs-0000004280,parameters-0000004280,1,2022-05-07T09:07:28.669Z,3,1651910400000,1651913999999,36015.01,3,35678.69,34197.71,34683.36,365.659,1.02,5680,94.67,1.58,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
4313,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,592bd9437463ad3c8660c6e714eab9d5,Tested,DJ05GaZ / PowerEdge-R720-2,1651920155718,time-series-BTC-01-hs-0000004313,parameters-0000004313,1,2022-05-07T10:42:35.718Z,3,1651914000000,1651917599999,35986.05,3,36068.332,35741.004,36119.297,366.206,1.02,5684,94.73,1.58,DJ05GaZ / PowerEdge-R720-2,DJ05GaZ
4368,BTC,01-hs,35,1,BTC,1,01-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,8fd37c928af2a72882beb35c3fccf6c2,Tested,DJ05GaZ / Elite-Desk-3,1651930951425,time-series-BTC-01-hs-0000004368,parameters-0000004368,1,2022-05-07T13:42:31.426Z,3,1651921200000,1651924799999,36055.86,3,35503.15,33335.863,34891.37,362.691,1.02,3448,57.47,0.96,DJ05GaZ / Elite-Desk-3,DJ05GaZ
4447,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,dcfe16269b3d1a42dd21bcad4b357b70,Tested,theblockchainarborist / M93P-4,1651955935065,time-series-BTC-01-hs-0000004447,parameters-0000004447,1,2022-05-07T18:24:18.034Z,3,1651950000000,1651953599999,35876.36,3,35676.95,35761.47,35842.707,362.75,1.02,6456,107.59,1.79,theblockchainarborist / M93P-4,theblockchainarborist
4612,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,8e5b67f4db04b64154dcfabc7c04b9fc,Tested,end-debug / PC home,1651990883603,time-series-BTC-01-hs-0000004612,parameters-0000004612,1,2022-05-08T06:21:23.603Z,3,1651982400000,1651985999999,34400.81,3,33319.43,31755.824,34469.934,338.595,1.02,8392,139.86,2.33,end-debug / PC home,end-debug
4648,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,5c483fc639926f0509568cb229533fbc,Tested,DJ05GaZ / PowerEdge-R720-8,1651999803569,time-series-BTC-01-hs-0000004648,parameters-0000004648,1,2022-05-08T08:50:03.570Z,3,1651989600000,1651993199999,34778.1,3,35642.215,32870.16,34335.41,364.585,1.02,8582,143.03,2.38,DJ05GaZ / PowerEdge-R720-8,DJ05GaZ
4670,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,83d9c87d267d2baae25043864ae0b8eb,Tested,NicN11 / test-laptop-deb-legi-01,1652004019527,time-series-BTC-01-hs-0000004670,parameters-0000004670,1,2022-05-08T10:00:19.527Z,3,1651996800000,1652000399999,34664.04,3,33911.902,31754.72,33410.71,346.994,1.02,5479,91.31,1.52,NicN11 / test-laptop-deb-legi-01,NicN11
4739,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,d105a2f7b36b511d9b584e2bce22967b,Tested,Smidy13 / Raspberry-Pi-4GB,1652020253391,time-series-BTC-01-hs-0000004739,parameters-0000004739,1,2022-05-08T14:30:53.391Z,3,1652014800000,1652018399999,34371.16,3,33403.094,32620.344,33551.062,341.42,1.02,19277,321.28,5.35,Smidy13 / Raspberry-Pi-4GB,Smidy13
4809,BTC,01-hs,35,1,BTC,1,01-hs,10,10,1,3,80,10,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,c24d5682d1e253ebf636a9b316766f3c,Tested,DJ05GaZ / PowerEdge-R720-6,1652035549654,time-series-BTC-01-hs-0000004809,parameters-0000004809,1,2022-05-08T18:45:49.655Z,3,1652025600000,1652029199999,34383.19,3,35807.902,35131.25,35608.42,364.276,1.02,8308,138.47,2.31,DJ05GaZ / PowerEdge-R720-6,DJ05GaZ
5061,BTC,01-hs,35,1,BTC,1,01-hs,9,10,1,3,80,9,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,ON,37f5dd6f46108f17e8ba5a644b7b62c8,Tested,tigers40 / tigers40,1652088146403,time-series-BTC-01-hs-0000005061,parameters-0000005061,1,2022-05-09T09:22:26.403Z,3,1652083200000,1652086799999,33671.42,3,33336.793,33117.695,33092.664,340.67,1.02,4910,81.83,1.36,tigers40 / tigers40,tigers40
5154,BTC,01-hs,35,1,BTC,1,01-hs,11,10,1,3,80,11,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,0d8590580871c24293093a4fa283d83b,Tested,DJ05GaZ / Elite-Desk-1,1652108244030,time-series-BTC-01-hs-0000005154,parameters-0000005154,1,2022-05-09T14:57:24.031Z,3,1652101200000,1652104799999,33036.38,3,33044.125,32338.104,33037.77,336.425,1.02,5309,88.48,1.47,DJ05GaZ / Elite-Desk-1,DJ05GaZ
5567,BTC,01-hs,35,1,BTC,1,01-hs,7,10,1,3,80,7,1500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,ON,98dbdf3990af939c59251fa52904704f,Tested,p-pl / note2,1652194440499,time-series-BTC-01-hs-0000005567,parameters-0000005567,1,2022-05-10T14:54:00.500Z,3,1652187600000,1652191199999,31815.77,3,32131.494,31365.475,31798.475,328.514,1.02,4412,73.53,1.23,p-pl / note2,p-pl
7078,BTC,01-hs,35,1,BTC,1,01-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,2583f48c3ab01e58febab2e5fe908709,Tested,DJ05GaZ / PowerEdge-R720-5,1652302724808,time-series-BTC-01-hs-0000007078,parameters-0000007078,1,2022-05-11T20:58:44.809Z,3,1652295600000,1652299199999,29372.22,3,30542.447,29598.303,29975.424,311.763,1.02,3924,65.4,1.09,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
88,BTC,01-hs,35,1,BTC,1,01-hs,6,15,1,3,80,6,250,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,8ba40cd4f2a8f3c84f2bde27ce9177ed,Tested,DJ05GaZ / PowerEdge-R720-5,1651253290571,time-series-BTC-01-hs-0000000088,parameters-0000000088,1,2022-04-29T17:27:36.473Z,3,1651248000000,1651251599999,38522.33,3,38644.977,38251.49,38525.684,396.174,1.03,1894,31.56,0.53,DJ05GaZ / PowerEdge-R720-5,DJ05GaZ
