id,mainAsset,mainTimeFrame,parameters,ASSETS,ASSETS 1,TIMEFRAMES,TIMEFRAMES 1,INDICATORS_PROPERTIES,LAG_TIMESTEPS,ASSETS,LABELS,PERCENTAGE_OF_DATASET_FOR_TRAINING,FEATURES,EPOCHS,LSTM_NEURONS,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MAX,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_MIN,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_CLOSE,HOUR_OF_DAY,DAY_OF_MONTH,DAY_OF_WEEK,WEEK_OF_YEAR,MONTH_OF_YEAR,YEAR,CANDLES_CANDLES-VOLUMES_CANDLES_CANDLE_OPEN,CANDLES_CANDLES-VOLUMES_VOLUMES_VOLUME_BUY,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_RESISTANCES_RESISTANCE_RESISTANCE5RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT1RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT2RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT3RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT4RATE,MASTERS_RESISTANCES-AND-SUPPORTS_SUPPORTS_SUPPORT_SUPPORT5RATE,parametersHash,status,timeSeriesFileName,parametersFileName,filesTimestaps,parameters,forcastedCandle,begin,end,open,predictions,predictions 1,predictions 2,predictions 3,errorRMSE,percentageErrorRMSE,enlapsedSeconds,enlapsedMinutes,enlapsedHours,assignedTimestamp,when,testedByProfile
2264,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,c8ee27bedb5444ab6fb2d1814b728526,Tested,time-series-BTC-04-hs-0000002264,parameters-0000002264,1,2022-04-20T21:00:30.622Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.052.848,40.116.984,40.681.527,722.645,Jan 76,866,14.44,0.24,1650489299763,00:18:12 HH:MM:SS ago,caoHenriques
341,BTC,01-hs,31,1,BTC,1,01-hs,7,5,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,334fd164ae61cdd30165b259e8e6d3b0,Tested,time-series-BTC-01-hs-0000000341,parameters-0000000341,1,2022-04-18T23:24:17.436Z,3,1.65032E+12,1.65032E+12,40923.74,3,41.748.508,41.544.367,41.643.754,737.001,Jan 77,77,Jan 28,0.02,1650324340542,00:02:13 HH:MM:SS ago,p-pl
924,BTC,02-hs,31,1,BTC,1,02-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,701d2bbcb68a9815789c5c333ceecf3f,Tested,time-series-BTC-02-hs-0000000924,parameters-0000000924,1,2022-04-19T20:40:59.223Z,3,1.65039E+12,1.6504E+12,41417.24,3,42194.74,41.701.145,42203.24,746.823,Jan 77,199,MŠr 31,0.06,1650401061032,23:49:11 HH:MM:SS ago,p-pl
1329,BTC,02-hs,31,1,BTC,1,02-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,4533ad9b06386109f461b6bf70a7db3a,Tested,time-series-BTC-02-hs-0000001329,parameters-0000001329,1,2022-04-20T04:28:22.377Z,3,1.65042E+12,1.65043E+12,41386.14,3,42076.24,41975.03,42086.11,743.299,Jan 77,877,14.61,0.24,1650429799550,00:24:00 HH:MM:SS ago,p-pl
1484,BTC,03-hs,31,1,BTC,1,03-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,1db6683c3b5f03e72ba19da1bd2f80f8,Tested,time-series-BTC-03-hs-0000001484,parameters-0000001484,1,2022-04-20T13:56:09.325Z,3,1.65045E+12,1.65046E+12,42090,3,43.048.625,42360.98,42736.37,762.441,Jan 77,136,Feb 27,0.04,1650463106758,00:02:33 HH:MM:SS ago,p-pl
1499,BTC,03-hs,31,1,BTC,1,03-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,dd59a5cbe3305997741b43925f7f6310,Tested,time-series-BTC-03-hs-0000001499,parameters-0000001499,1,2022-04-20T14:03:31.644Z,3,1.65045E+12,1.65046E+12,42090,3,42712.41,42.509.227,42636.06,757.854,Jan 77,269,Apr 48,0.07,1650463683035,00:18:57 HH:MM:SS ago,p-pl
1571,BTC,03-hs,31,1,BTC,1,03-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,28e69132cb50161528a36b2e41fb6977,Tested,time-series-BTC-03-hs-0000001571,parameters-0000001571,1,2022-04-20T14:51:53.485Z,3,1.65045E+12,1.65046E+12,42090,3,42.682.734,42.291.895,42488.17,754.868,Jan 77,104,Jan 73,0.03,1650466419501,00:00:00 HH:MM:SS ago,NAmorim
1767,BTC,03-hs,31,1,BTC,1,03-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,b457acc4d8b977ca6b21a68bdc11c920,Tested,time-series-BTC-03-hs-0000001767,parameters-0000001767,1,2022-04-20T16:38:41.572Z,3,1.65046E+12,1.65047E+12,41549.13,3,41.866.703,41.794.492,42.397.695,742.963,Jan 77,112,Jan 87,0.03,1650472836370,00:00:00 HH:MM:SS ago,NAmorim
1821,BTC,03-hs,31,1,BTC,1,03-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,c0596e30e882c1b3e80c3cfc3c428089,Tested,time-series-BTC-03-hs-0000001821,parameters-0000001821,1,2022-04-20T17:03:40.300Z,3,1.65046E+12,1.65047E+12,41549.13,3,42.251.633,41773.82,42214.9,746.553,Jan 77,1687,28. Dez,0.47,1650475913149,00:00:00 HH:MM:SS ago,Smidy13
2042,BTC,04-hs,31,1,BTC,1,04-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,a89825a3458a110caed25df4c7a69e12,Tested,time-series-BTC-04-hs-0000002042,parameters-0000002042,1,2022-04-20T19:16:09.705Z,3,1.65046E+12,1.65047E+12,41261.73,3,41.073.402,40.240.062,40.750.746,726.035,Jan 77,175,Feb 92,0.05,1650482347230,00:40:25 HH:MM:SS ago,p-pl
2270,BTC,04-hs,31,1,BTC,1,04-hs,10,15,1,3,80,10,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,51640866a04c3de9c16013b7769b1b58,Tested,time-series-BTC-04-hs-0000002270,parameters-0000002270,1,2022-04-20T21:05:06.174Z,3,1.65047E+12,1.65048E+12,41193.89,3,41309.32,40.959.086,41260.92,731.007,Jan 77,42,0.69,0.01,1650488750003,00:27:22 HH:MM:SS ago,p-pl
2280,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,4f65b6eef939e1ed449ed1c1b5465f20,Tested,time-series-BTC-04-hs-0000002280,parameters-0000002280,1,2022-04-20T21:07:54.593Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.561.746,41.286.023,41720.85,736.76,Jan 77,45,0.75,0.01,1650488921173,00:01:35 HH:MM:SS ago,p-pl
2805,BTC,06-hs,31,1,BTC,1,06-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,9b43d470220e2bbcc6d22d7055b0eac2,Tested,time-series-BTC-06-hs-0000002805,parameters-0000002805,1,2022-04-21T02:12:34.726Z,3,1.65048E+12,1.6505E+12,41358.19,3,42001.25,41.111.723,41652.67,741.91,Jan 77,225,MŠr 76,0.06,1650507381425,00:18:18 HH:MM:SS ago,p-pl
2806,BTC,06-hs,31,1,BTC,1,06-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,638f149210de26a8c1b1477172fd07e5,Tested,time-series-BTC-06-hs-0000002806,parameters-0000002806,1,2022-04-21T02:12:42.978Z,3,1.65048E+12,1.6505E+12,41358.19,3,41.805.332,40977.53,41.434.516,738.7,Jan 77,226,MŠr 76,0.06,1650507390194,00:18:09 HH:MM:SS ago,p-pl
2970,BTC,06-hs,31,1,BTC,1,06-hs,7,15,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,OFF,ef06309989b2638e752cd3340ed4bcee,Tested,time-series-BTC-06-hs-0000002970,parameters-0000002970,1,2022-04-21T03:55:53.267Z,3,1.65048E+12,1.6505E+12,41358.19,3,41783.69,41009.05,41379.12,740.316,Jan 77,588,09. Aug,0.16,1650513944174,00:01:30 HH:MM:SS ago,end-debug
2976,BTC,06-hs,31,1,BTC,1,06-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,ON,OFF,OFF,OFF,50a026aae7091f6247f952745e31232c,Tested,time-series-BTC-06-hs-0000002976,parameters-0000002976,1,2022-04-21T04:06:17.431Z,3,1.65048E+12,1.6505E+12,41358.19,3,41972.89,41.071.777,41.539.918,743.34,Jan 77,303,05. Mai,0.08,1650514282570,17:28:50 HH:MM:SS ago,p-pl
371,BTC,01-hs,31,1,BTC,1,01-hs,8,5,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,6221be230f4e98e0bb6909f3802f70e5,Tested,time-series-BTC-01-hs-0000000371,parameters-0000000371,1,2022-04-18T23:54:45.154Z,3,1.65032E+12,1.65032E+12,40923.74,3,41.519.855,41.210.145,42.069.297,740.527,Jan 78,383,Jun 38,0.11,1650326474380,10:33:58 HH:MM:SS ago,p-pl
476,BTC,01-hs,31,1,BTC,1,01-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,9498f3a415b258001726d4866eb8fba5,Tested,time-series-BTC-01-hs-0000000476,parameters-0000000476,1,2022-04-19T05:28:10.648Z,3,1.65034E+12,1.65034E+12,40864.27,3,39.944.676,39909.46,40.562.336,710.662,Jan 78,211,MŠr 51,0.06,1650346306736,03:24:28 HH:MM:SS ago,p-pl
512,BTC,01-hs,31,1,BTC,1,01-hs,7,10,1,3,80,7,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,OFF,6228ef03ae50c53e25711faa36481ad4,Tested,time-series-BTC-01-hs-0000000512,parameters-0000000512,1,2022-04-19T05:54:28.632Z,3,1.65034E+12,1.65034E+12,40864.27,3,40.198.566,39.851.555,40.205.668,714.263,Jan 78,209,MŠr 49,0.06,1650347883004,00:04:45 HH:MM:SS ago,p-pl
762,BTC,01-hs,31,1,BTC,1,01-hs,6,15,1,3,80,6,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,a25dc9b8fa049cb181314a0db64dace3,Tested,time-series-BTC-01-hs-0000000762,parameters-0000000762,1,2022-04-19T16:32:53.691Z,3,1.65038E+12,1.65038E+12,41445.87,3,42385.55,41691.97,42597.18,755.381,Jan 78,852,14. Feb,0.24,1650386829944,00:20:59 HH:MM:SS ago,p-pl
904,BTC,02-hs,31,1,BTC,1,02-hs,7,5,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,b3b508738f53295183a23eceae9e0f12,Tested,time-series-BTC-02-hs-0000000904,parameters-0000000904,1,2022-04-19T20:33:42.429Z,3,1.65039E+12,1.6504E+12,41417.24,3,41.002.434,40.402.797,40.766.637,730.103,Jan 78,199,MŠr 31,0.06,1650400623926,23:49:20 HH:MM:SS ago,p-pl
1268,BTC,02-hs,31,1,BTC,1,02-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,f0ec7023ff642599ce7be039e665a9df,Tested,time-series-BTC-02-hs-0000001268,parameters-0000001268,1,2022-04-20T02:36:32.981Z,3,1.65041E+12,1.65042E+12,41351.39,3,42.027.816,41.799.344,42.200.082,749.775,Jan 78,971,16.18,0.27,1650423167672,00:06:05 HH:MM:SS ago,caoHenriques
1282,BTC,02-hs,31,1,BTC,1,02-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,67d36baa87b4e4115d75547d9749fb4a,Tested,time-series-BTC-02-hs-0000001282,parameters-0000001282,1,2022-04-20T02:57:06.296Z,3,1.65041E+12,1.65042E+12,41351.39,3,40865.28,40.490.055,40549.9,728.008,Jan 78,427,07. Dez,0.12,1650423935676,00:11:53 HH:MM:SS ago,p-pl
1510,BTC,03-hs,31,1,BTC,1,03-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,OFF,OFF,OFF,e0bd871ad318f2b9d8157a25d7fd0470,Tested,time-series-BTC-03-hs-0000001510,parameters-0000001510,1,2022-04-20T14:12:55.512Z,3,1.65045E+12,1.65046E+12,42090,3,41.725.027,40997.85,41482.26,743.745,Jan 78,267,Apr 45,0.07,1650464244893,00:12:13 HH:MM:SS ago,p-pl
1658,BTC,03-hs,31,1,BTC,1,03-hs,7,10,1,3,80,7,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,e70e19788e66c85648ebc8825c7276a1,Tested,time-series-BTC-03-hs-0000001658,parameters-0000001658,1,2022-04-20T15:24:40.951Z,3,1.65046E+12,1.65047E+12,41549.13,3,41.227.277,40.482.406,40.942.195,733.011,Jan 78,203,MŠr 39,0.06,1650468487213,00:05:12 HH:MM:SS ago,p-pl
1755,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,ON,OFF,ON,OFF,OFF,db9c23444850d5bde306cc2934ae939a,Tested,time-series-BTC-03-hs-0000001755,parameters-0000001755,1,2022-04-20T16:35:51.590Z,3,1.65046E+12,1.65047E+12,41549.13,3,41.675.414,42056.48,42.073.285,742.826,Jan 78,88,Jan 46,0.02,1650472642803,00:02:31 HH:MM:SS ago,p-pl
1777,BTC,03-hs,31,1,BTC,1,03-hs,8,15,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,ON,OFF,OFF,65bdca1a1ec069029b9dc9053a84fa53,Tested,time-series-BTC-03-hs-0000001777,parameters-0000001777,1,2022-04-20T16:40:26.996Z,3,1.65046E+12,1.65047E+12,41549.13,3,42669.88,42.174.582,41790,760.926,Jan 78,154,Feb 56,0.04,1650472983985,00:00:00 HH:MM:SS ago,Luis-Fernando-Molina
2067,BTC,04-hs,31,1,BTC,1,04-hs,9,5,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,81ab265a88f27de8e36c77d222a5c592,Tested,time-series-BTC-04-hs-0000002067,parameters-0000002067,1,2022-04-20T19:27:51.155Z,3,1.65046E+12,1.65047E+12,41261.73,3,42170.58,41.211.793,41856.73,752.121,Jan 78,137,Feb 28,0.04,1650483011029,00:04:35 HH:MM:SS ago,theblockchainarborist
2231,BTC,04-hs,31,1,BTC,1,04-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,OFF,OFF,7e9511325dc7d7f44b7c5bbab54b4989,Tested,time-series-BTC-04-hs-0000002231,parameters-0000002231,1,2022-04-20T20:32:32.608Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.017.914,40.193.336,40.652.582,731.375,Jan 78,810,13.49,0.22,1650487565363,00:15:24 HH:MM:SS ago,caoHenriques
2266,BTC,04-hs,31,1,BTC,1,04-hs,7,10,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,da77e331f935fa2c28dd6dda44973906,Tested,time-series-BTC-04-hs-0000002266,parameters-0000002266,1,2022-04-20T21:01:40.792Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.045.844,40.127.473,40731.34,730.89,Jan 78,614,Okt 23,0.17,1650489117730,00:21:14 HH:MM:SS ago,end-debug
2289,BTC,04-hs,31,1,BTC,1,04-hs,9,15,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,9d331b511ed36a421cd7f50dc444b040,Tested,time-series-BTC-04-hs-0000002289,parameters-0000002289,1,2022-04-20T21:09:38.751Z,3,1.65047E+12,1.65048E+12,41193.89,3,41398.19,40884.45,41678.81,738.678,Jan 78,31,0.52,0.01,1650489012259,00:00:54 HH:MM:SS ago,theblockchainarborist
2431,BTC,04-hs,31,1,BTC,1,04-hs,8,15,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,769102008c50273c5deb0a231d185620,Tested,time-series-BTC-04-hs-0000002431,parameters-0000002431,1,2022-04-20T23:02:35.063Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.058.613,40241.71,40671.44,729.245,Jan 78,437,Jul 29,0.12,1650496200284,00:30:31 HH:MM:SS ago,p-pl
327,BTC,01-hs,31,1,BTC,1,01-hs,9,5,1,3,80,9,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,6a2c104fc6dc2157b81bdef0c0ba42d1,Tested,time-series-BTC-01-hs-0000000327,parameters-0000000327,1,2022-04-18T23:19:35.941Z,3,1.65032E+12,1.65032E+12,40923.74,3,42.039.637,40.859.633,41.532.305,752.297,Jan 79,209,MŠr 48,0.06,1650324191406,09:27:17 HH:MM:SS ago,caoHenriques
963,BTC,02-hs,31,1,BTC,1,02-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,11125d046f78bc74fe61624e8fa8c9ad,Tested,time-series-BTC-02-hs-0000000963,parameters-0000000963,1,2022-04-19T20:56:15.833Z,3,1.65039E+12,1.6504E+12,41417.24,3,42.314.375,41860.04,42117.8,756.778,Jan 79,1027,17. Dez,0.29,1650402806721,23:41:46 HH:MM:SS ago,Luis-Fernando-Molina
968,BTC,02-hs,31,1,BTC,1,02-hs,8,5,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,2cd089b88312dbbd012a81ec0c3e62ef,Tested,time-series-BTC-02-hs-0000000968,parameters-0000000968,1,2022-04-19T21:02:04.411Z,3,1.65039E+12,1.6504E+12,41417.24,3,42008.89,42.074.652,42145.77,753.864,Jan 79,284,Apr 74,0.08,1650402412695,00:19:27 HH:MM:SS ago,theblockchainarborist
998,BTC,02-hs,31,1,BTC,1,02-hs,7,5,1,3,80,7,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,7ca1ab51ac5c4b298901156a1f13f416,Tested,time-series-BTC-02-hs-0000000998,parameters-0000000998,1,2022-04-19T21:39:37.021Z,3,1.65039E+12,1.6504E+12,41417.24,3,42.153.746,41.919.223,42237.25,756.103,Jan 79,399,Jun 65,0.11,1650404778592,00:22:34 HH:MM:SS ago,p-pl
1042,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,ON,OFF,OFF,ON,OFF,OFF,OFF,OFF,cfc1d28d1e65f38f1b2d2b9c77d4724b,Tested,time-series-BTC-02-hs-0000001042,parameters-0000001042,1,2022-04-19T22:08:14.276Z,3,1.6504E+12,1.65041E+12,41313.07,3,42.195.363,41468.14,42.246.297,755.729,Jan 79,62,01. Apr,0.02,1650406160504,00:02:07 HH:MM:SS ago,p-pl
1048,BTC,02-hs,31,1,BTC,1,02-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,45db6f13a7f74030754eecc159aec58b,Tested,time-series-BTC-02-hs-0000001048,parameters-0000001048,1,2022-04-19T22:09:05.152Z,3,1.6504E+12,1.65041E+12,41313.07,3,41.840.754,41.112.984,42074.57,746.905,Jan 79,128,Feb 14,0.04,1650406277060,00:00:32 HH:MM:SS ago,caoHenriques
1288,BTC,02-hs,31,1,BTC,1,02-hs,8,15,1,3,80,8,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,5ef67a3ecf1b1e5a832d80b22ea40ae4,Tested,time-series-BTC-02-hs-0000001288,parameters-0000001288,1,2022-04-20T03:09:28.665Z,3,1.65041E+12,1.65042E+12,41351.39,3,40903.25,40.328.438,40.563.523,731.449,Jan 79,875,14.58,0.24,1650425162066,00:03:44 HH:MM:SS ago,caoHenriques
1591,BTC,03-hs,31,1,BTC,1,03-hs,8,10,1,3,80,8,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,095070313fcefcf1b34709e9ce5ffd60,Tested,time-series-BTC-03-hs-0000001591,parameters-0000001591,1,2022-04-20T14:54:57.398Z,3,1.65045E+12,1.65046E+12,42090,3,41.706.098,40.914.695,41200.53,747.122,Jan 79,40,0.67,0.01,1650466539948,00:02:31 HH:MM:SS ago,p-pl
2236,BTC,04-hs,31,1,BTC,1,04-hs,8,10,1,3,80,8,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,eb98f67564df23134d44390340a6eb34,Tested,time-series-BTC-04-hs-0000002236,parameters-0000002236,1,2022-04-20T20:37:12.903Z,3,1.65047E+12,1.65048E+12,41193.89,3,40.955.496,40145.57,40.656.984,734.618,Jan 79,315,Mai 24,0.09,1650487350021,00:10:22 HH:MM:SS ago,p-pl
2341,BTC,04-hs,31,1,BTC,1,04-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,4a5035a8b5eb28c4727c7aeeaab7d35f,Tested,time-series-BTC-04-hs-0000002341,parameters-0000002341,1,2022-04-20T21:22:06.977Z,3,1.65047E+12,1.65048E+12,41193.89,3,42.062.586,41247.04,41.769.617,754.18,Jan 79,152,Feb 53,0.04,1650489881914,00:07:13 HH:MM:SS ago,theblockchainarborist
2367,BTC,04-hs,31,1,BTC,1,04-hs,9,15,1,3,80,9,500,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,ON,OFF,OFF,OFF,ON,ON,ON,OFF,OFF,adbc8c7bfc44080ceb23e48dbc29c389,Tested,time-series-BTC-04-hs-0000002367,parameters-0000002367,1,2022-04-20T21:39:41.556Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.084.953,40.112.562,40.774.562,735.171,Jan 79,477,Jul 95,0.13,1650491260622,00:07:00 HH:MM:SS ago,caoHenriques
2401,BTC,04-hs,31,1,BTC,1,04-hs,9,15,1,3,80,9,1000,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,ON,ON,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,6839d4f83837852be06abe1ec0a214a9,Tested,time-series-BTC-04-hs-0000002401,parameters-0000002401,1,2022-04-20T22:10:25.692Z,3,1.65047E+12,1.65048E+12,41193.89,3,41.070.574,40.177.766,40.667.457,736.345,Jan 79,424,07. Jun,0.12,1650493056455,23:12:49 HH:MM:SS ago,p-pl
528,BTC,01-hs,31,1,BTC,1,01-hs,6,10,1,3,80,6,100,50,ON,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,ON,ON,OFF,OFF,OFF,OFF,OFF,OFF,OFF,ON,OFF,OFF,6bb6b538fb8b7ef07d6fbfc0c2025473,Tested,time-series-BTC-01-hs-0000000528,parameters-0000000528,1,2022-04-19T06:06:50.655Z,3,1.65034E+12,1.65035E+12,40660.96,3,41.867.727,40999.42,41551.47,751.582,01. Aug,171,Feb 86,0.05,1650348586380,00:23:19 HH:MM:SS ago,p-pl
